product_id,sku,product_name,description,category,brand,price,weight,in_stock,is_active,created_at
241a1495-aecb-41df-80ae-98126455ec42,0004845089893,Quality-focused actuating interface,Yes risk agency quality claim ahead mouth. Treatment reveal nor condition maybe break.,Automotive,Cooper LLC,402.26,0.68,661,true,2025-01-02T02:07:05.419Z
0f34f0a1-e458-4095-bb42-b0de948072cd,8022767184313,Vision-oriented didactic service-desk,History yet evidence question fly believe. Determine image necessary rock sell.,Furniture,"Davis, Hoffman and Kelley",251.98,11.28,403,true,2025-01-11T18:50:02.456Z
3d42a1a5-bbb6-4768-bd7b-c507c995ae4a,0353405974408,Organized fault-tolerant approach,Cold against rather well wife case dark. Strong easy a bad condition.,Sports,Oliver Inc,124.17,15.78,367,true,2025-02-05T12:59:05.247Z
cefe55ba-0e91-4e9e-8e2a-466c540c9ffa,3282319886101,Persevering human-resource functionalities,Professional win street stock true glass citizen. Fall lead education try people nor meet one. Language town sound probably.,Baby Products,Walker-Carter,87.5,1.63,721,true,2025-02-12T06:32:52.263Z
74b05437-bd87-4342-adbf-2c67c7645b30,0440453245533,Phased modular utilization,Mind her police want number able. Last either like.,Home & Garden,Webb-Mcfarland,66.75,8.7,412,true,2025-01-11T11:45:23.162Z
6d18e96f-9531-4575-8ce0-141afba0892b,7615601576668,Managed hybrid middleware,Billion push direction.,Clothing,Morgan Inc,210.86,11.03,314,true,2025-02-02T12:06:35.553Z
1693c8c4-5af8-446e-b2dc-1ea9ccafcf39,0854875715800,Team-oriented neutral attitude,Eat worker information of say. In resource near perform.,Automotive,Martin-Webster,303.42,15.72,434,false,2025-01-03T00:09:34.190Z
7c2ab2fb-a545-4b08-90eb-df815873732c,8378351377372,User-friendly didactic instruction set,Sometimes season property country. Race instead factor line PM.,Toys,Yoder PLC,206.82,7.83,675,false,2025-02-07T23:48:55.958Z
75fbf3c1-47a3-4dbf-a5ba-196870ed13e7,6025729472765,Robust client-driven functionalities,Put good do industry call. Better institution fight available red key.,Toys,"Savage, Lopez and Smith",243.62,17.65,448,true,2025-01-14T18:26:21.897Z
da87050b-58ab-4459-8523-ce8b8a83e847,9111962293469,Fully-configurable foreground implementation,Market public cell old. Trip positive win. Become grow new.,Pet Supplies,"Smith, Krueger and Thompson",294.64,7.94,89,false,2025-01-14T18:40:04.032Z
67cd247c-3b1f-4e40-9189-10a274b19342,0991683069005,Monitored asymmetric groupware,Allow offer resource specific run. Truth despite goal possible.,Pet Supplies,"Mcintosh, Khan and Fernandez",24.18,7.95,595,true,2025-02-08T07:00:30.238Z
5d821109-14d6-4c8d-b04c-9536e34556e8,4845863363031,Open-source content-based orchestration,Not know author military of color practice.,Electronics,Martinez LLC,20.59,18.4,140,true,2025-02-09T00:57:19.773Z
113ee164-9be1-430c-b406-cdc097c799e4,9625049401321,Right-sized even-keeled support,Chair discuss have consumer. Herself pay support what still. Effect general already. Thus maintain them experience short.,Invalid,Diaz-Clark,334.46,5.48,876,true,2025-01-02T11:24:25.541Z
75d5d27a-f7ad-4c7a-b42b-2ba9ff8e1f15,8168930634244,Self-enabling leadingedge parallelism,Finally administration throughout save reach ready order. Owner after our responsibility four. Change project your seem part hard camera let. Past for parent wait.,Books,Sanchez-White,483.42,9.03,902,true,2025-02-12T23:15:56.551Z
335c0959-0ecf-46ae-9028-ed864e9f5d5d,1087650309133,Customizable uniform leverage,Story begin song huge catch couple none. Six floor day north organization.,Invalid,"Cooper, Bailey and Brady",15.49,11.8,592,true,2025-02-15T00:45:23.476Z
43b890f9-b3ec-4396-8431-10e3f1b01b93,7228251049736,Open-architected zero tolerance functionalities,Arrive she at. Sort after lot certain.,Automotive,Mills-Romero,77.4,0.85,938,true,2025-01-08T11:58:44.100Z
2e74ac00-036d-40dd-a490-df6ba2d1e82b,1951394091183,Secured upward-trending frame,Million develop out involve. Evidence recently candidate tree staff.,Baby Products,"Rhodes, Parker and Carter",129.35,15.09,644,true,2025-01-13T03:00:35.844Z
0f45d09b-9cd8-401b-aaf8-c78930386508,3107807086224,Streamlined exuding standardization,Exactly capital allow low might movie.,Baby Products,"Bender, Wade and Wilson",27.84,16.04,945,true,2025-02-07T12:11:10.968Z
0ac1c69c-ef81-42d1-a50f-267dd79b1e5e,3103777526043,Enterprise-wide object-oriented concept,Reduce quite issue. Marriage until situation speech long out. From able dream discover meeting southern answer pass.,Toys,Jenkins-Shaw,279.35,14.59,704,true,2025-02-04T12:10:55.269Z
7f62fde2-ca4c-453a-bf3f-57e6d0816969,7283420925464,Advanced real-time website,Already big marriage serve security hope though.,Electronics,Payne-Gardner,99.14,13.63,205,true,2025-01-26T05:48:20.001Z
7bf2b4cf-740b-47fa-a299-640650025446,9677822311587,Extended zero administration forecast,Ask building arm camera. Pressure various job six stand finally. Air black least factor say state free.,Baby Products,Brandt Ltd,459.79,15.15,167,true,2025-02-12T00:54:42.085Z
9a232c0b-d6c1-45dd-a93f-c1f8adeb762c,0746814251503,Triple-buffered homogeneous process improvement,Media charge training resource end week. Hospital us city left candidate team forward. Send including enter.,Outdoor & Camping,Bright-Wood,279.31,9.6,961,true,2025-02-07T17:42:20.180Z
e14174fb-2855-496d-b180-1f3269a3c007,8630606879988,Virtual maximized concept,Example suddenly for. Worry store yet concern activity red.,Invalid,Sanchez-Harris,391.27,19.99,921,true,2025-01-21T16:43:56.783Z
14b59c69-52e7-42dc-ac66-12ed12e7a19f,7430746578922,Optimized client-server Graphic Interface,Difficult current resource attention cup north. Discussion energy major memory. Audience gun land understand nearly town represent.,Home & Garden,Arnold-Fox,482.42,4.04,839,true,2025-02-06T20:57:33.970Z
47822b9d-b5a1-4d18-8e55-4e21c2ae2c69,2273171588686,Synergistic real-time website,All table throw hold itself national. Yet stay reduce city wide.,Art & Crafts,Wallace Group,267.64,7.89,16,true,2025-01-25T10:59:09.018Z
e2ddf60a-e004-4f8d-9478-196a838ce7b1,6072501045839,Exclusive eco-centric info-mediaries,Teach together apply usually. House society medical stop out reach impact.,Furniture,Kim-Rice,218.01,2.52,74,true,2025-01-24T11:43:20.862Z
e380055d-a880-4b2f-8fb6-e8f0d8678f69,2583220168685,Stand-alone neutral matrix,Line suggest chair pull low space fly. Subject season law process since either marriage. Truth must two coach study.,Clothing,"Garrett, Johnson and Huerta",256.47,14.44,26,true,2025-01-09T11:43:29.800Z
fa4132f8-4600-4683-aa36-de83613cd2d9,6605528741578,Self-enabling radical conglomeration,Account different national join plan war one. Even mention but major item. Enjoy small subject data but arm though.,Electronics,Bennett-Lopez,343.93,14.17,769,true,2025-01-31T16:35:10.645Z
2a6469f3-81ca-477b-bd8d-a75049811cd3,0482440225661,Vision-oriented methodical focus group,Condition local carry several. Green account person country focus window. Hospital loss him card whether.,Music,Sanchez Group,82.08,12.79,816,true,2025-02-08T06:39:39.633Z
a67a4860-9cdb-410d-a90e-223436d61b06,2797794830958,Synergized hybrid open architecture,Include true fact and. By with break increase feel. My eye sell loss short decision somebody.,Automotive,Webb Ltd,370.59,18.98,314,true,2025-01-07T15:03:42.495Z
596f6680-1898-4761-994c-4e73b9991de0,1608428213713,Distributed 24/7 emulation,Of edge which two. Own marriage hold we suddenly.,Cosmetics,"Hunter, Hill and Vega",444.37,18.42,959,true,2025-01-09T08:23:36.060Z
6933aa54-01e9-4319-b389-99efcb5a30b4,8690297449228,Open-source fresh-thinking moratorium,Bank everything level watch huge. Claim money throughout new say game. Suddenly too machine movement month drug.,Pet Supplies,Smith-Davis,449.29,7.13,178,true,2025-01-06T14:40:53.476Z
fafa6a10-9061-4764-8aee-14b2cffad64a,9053745312670,Operative user-facing orchestration,Sure Republican throughout like win run real. Operation institution activity grow green. Fill total rest very short.,Invalid,"Stone, Rosario and Wright",11.94,15.04,528,false,2025-01-13T05:57:47.252Z
5808e286-a6be-4c4b-a1a4-c39726ba8436,9874140443710,Proactive systemic Graphic Interface,Kind edge tree. Worry put movement heavy save assume thus.,Outdoor & Camping,"Steele, Sullivan and Ramirez",41.11,8.68,484,true,2025-01-30T18:13:41.616Z
473ee048-00bd-4378-867a-0c01d56ac6c9,8797020773381,Visionary intermediate matrix,Reveal person thus reason. Art art our yard radio present. Try anyone thing. History eye task sell effect consumer.,Music,"Mendoza, Nelson and Maldonado",36.74,18.48,584,false,2025-01-25T10:17:22.856Z
923bf173-7094-450d-ba9b-9577678d6764,7955357959675,Multi-lateral client-driven adapter,Two main region look experience wrong. Card fly various shake moment. Billion state fly trade today wish.,Electronics,Taylor-Johnson,315.85,10.16,525,false,2025-02-12T10:05:00.451Z
8466972c-e680-459c-ae76-d9995690a655,9289174141677,Re-engineered intermediate definition,It rather nothing. Themselves art how note. Purpose difference health yourself. Year study share policy.,Movies,Duffy-Davidson,202.17,3.48,513,true,2025-01-09T18:38:48.323Z
9e2396ef-c0fe-4333-8424-5d4ed8eb2406,3545700311881,Cross-platform 6thgeneration project,Special trouble black watch. Peace deal friend information prove others. Stuff single see question stay.,Toys,Franco Ltd,30.36,5.95,998,true,2025-02-08T08:03:28.176Z
2fa3f77d-8e5e-4ea8-939f-765f7f6abb16,0443301263239,Reactive eco-centric moratorium,Apply truth sort thank table own. Common stock difficult scientist his.,Invalid,Johnson Ltd,129.06,16.07,838,true,2025-02-01T11:19:36.372Z
5bbbf371-7953-4b6b-99c7-11885fb9cb53,3805907006509,Programmable heuristic alliance,Social blue establish special firm economy present. Time decision hear discover. Citizen eat standard avoid senior force its very.,Sports,Henderson-Foster,286.96,15.89,706,true,2025-01-12T23:11:10.516Z
2bc6224f-a86b-4721-a66c-18b52bdd900a,4972253847694,Quality-focused background secured line,Peace early billion sell on option. Really decide agent up why. College believe it gas west.,Automotive,"Price, Rodriguez and Glass",291.45,4.48,970,true,2025-01-16T17:27:18.372Z
f2daeb30-9a66-47fd-ad6b-603523684105,6032115348290,Multi-layered full-range concept,Authority term allow carry change. Several believe third prove truth employee. Fire to chair us continue reflect.,Invalid,Martin-Chapman,161.47,14.6,789,true,2025-01-28T12:09:37.005Z
9a7435e2-dcf9-44a5-9c0f-466503ff7650,0780317525730,Phased modular task-force,Front every design computer world suggest bit. Mr outside body modern not. Anyone play truth would. Magazine push only really eye sit into candidate.,Furniture,Johnson-Smith,311.26,5.34,914,true,2025-02-13T14:10:57.621Z
8d89c197-3268-4ab6-9969-350b079601e7,6875445094341,Fundamental maximized pricing structure,Close relationship career.,Office Supplies,"Garza, Collins and Jones",158.65,8.22,439,true,2025-01-09T13:44:16.368Z
471f8a78-46e6-43ee-97f2-f0deb1ba4548,9340195506989,Digitized responsive initiative,Stop television likely fund maybe which them issue. Standard same term law factor summer. Debate turn ready go sort out out.,Health & Wellness,Brown-Wade,37.29,13.12,66,true,2025-01-17T16:13:59.024Z
7ca5b066-dc6a-4dec-83d5-cc4fbc9b3741,9321092616483,Object-based value-added benchmark,Song American ago. Why program wide defense.,Jewelry,Adams-Brooks,170.73,18.18,71,true,2025-01-08T20:46:43.270Z
046a7672-1e18-4a09-9e94-5d68338064b9,4215205129388,Multi-channeled multi-state conglomeration,Surface some pattern claim available. Support particular design executive many. Simply treat impact administration certain middle.,Art & Crafts,Williamson Ltd,359.21,16.95,283,true,2025-01-11T04:58:50.557Z
2fb87bb7-d569-41e4-bdc4-63e2d3aa8a29,1542218280984,Centralized bottom-line flexibility,Pull computer either far. Wall think full floor who mission however.,Sports,Munoz Inc,293.94,10.48,945,true,2025-02-06T17:53:19.145Z
4f435155-fa0f-4835-965f-c01560648196,4628075639909,Fully-configurable asynchronous algorithm,Yes significant set action. Generation understand very drive onto. Organization learn generation participant idea would.,Invalid,"Bailey, Malone and Stewart",130.28,12.06,128,true,2025-01-17T18:43:10.192Z
af0df285-38cb-43d6-94e6-7c5c7ef03a96,7309557205894,Open-architected responsive algorithm,Music well marriage drop several which.,Outdoor & Camping,Carey LLC,343.42,17.42,909,true,2025-01-26T11:21:43.220Z
3f06ff9d-f43a-4d12-bcb8-7110060b924d,1244840591772,Persistent 4thgeneration definition,Whether design stuff example peace fund guy game. Certainly area age arm. Deep week sense agreement.,Furniture,Lee Inc,488.56,6.67,456,true,2025-02-05T23:14:29.931Z
318bcc90-4bb2-42d8-954f-1034a527c339,0904015002113,Re-engineered next generation utilization,Floor discussion gas be weight American enjoy. Speech drop technology give serve walk data.,Pet Supplies,Hayes Group,230.39,13.57,210,true,2025-01-06T19:41:36.538Z
32c2d075-640e-40f7-81d5-6639b7147477,3299943687738,Cross-platform empowering model,Property if citizen audience animal. Why door white garden call out network. Family thought interesting range rest simple thank yet.,Clothing,Johnson Group,16.7,10.63,566,true,2025-02-07T15:20:25.057Z
6afeab2a-a0bc-4afd-a704-7ac9f59af5a2,2744464327522,Multi-lateral intermediate service-desk,Area learn through those nice. Though receive leg alone early.,Food & Beverages,"Fernandez, Nguyen and Parker",499.04,6.38,416,true,2025-01-04T13:07:08.706Z
9a7dee96-c1be-4588-80bd-588929e8a2e5,2825650576495,Intuitive dedicated algorithm,Director turn artist mind information my. Myself our final forget study order. Arm month doctor popular who you particularly cultural. Fact according it hold your.,Outdoor & Camping,"Lowery, Moore and Armstrong",19.15,15.84,42,true,2025-01-26T17:37:39.031Z
53e20e01-c77e-4dfa-9bc8-2f42d8140d91,8202579254019,Synchronized background conglomeration,Throw bar tell art. Cold alone member your within study.,Baby Products,Wells Group,120.65,9.15,837,true,2025-01-27T01:17:00.941Z
6aaae891-9e39-4664-a1a5-58efd0ade891,2147626638588,Focused discrete concept,Have add series home prevent item recently. Friend apply lawyer beat reveal single.,Jewelry,Turner PLC,432.28,15.99,222,true,2025-01-07T12:05:47.258Z
04064591-23c8-4dde-9534-73a25ec46a3d,5480014261379,Profound next generation application,Nor management risk threat. Arm the bill turn light the per. Window never again believe under husband.,Automotive,"Johnson, Rose and Hayes",73.82,10.29,927,true,2025-01-31T14:17:34.853Z
49166994-3c92-4ce6-b0fb-0203e7179ac4,6473197877153,Re-engineered asymmetric strategy,Five rule glass sea resource politics under. Personal run majority conference few soldier market. Organization husband appear sit mean.,Home & Garden,Moody-Williamson,444.91,12.47,257,true,2025-01-07T04:57:43.117Z
dd8648d1-20e6-483d-98e4-a6f922a28b61,0848772301440,Re-engineered fresh-thinking portal,Poor similar trip partner. System cultural response ever need against. Administration process medical enjoy break arrive cultural many.,Jewelry,"Mckinney, Smith and Schmidt",223.91,7.93,173,true,2025-01-25T16:37:39.696Z
1de296ef-64d7-4a48-9cc7-dcae83947e09,3457705805541,Open-architected human-resource functionalities,Discuss per significant one one. Spend impact investment smile impact letter. Then his animal.,Invalid,Montgomery LLC,439.39,11.98,892,true,2025-02-14T20:54:02.964Z
021d699c-ecca-4af6-ac81-4749c8575d10,5488121689741,Managed zero administration artificial intelligence,Hospital drop who yet.,Outdoor & Camping,Bennett-Mcdonald,375.45,2.94,363,true,2025-01-13T05:55:08.093Z
9b1dbef1-1bba-4f6a-9cae-145dc05cad6c,8850561286236,Enterprise-wide tangible adapter,Economic green more course bed. Experience box show happy trouble affect suddenly.,Books,Turner and Sons,86.1,11.3,115,true,2025-01-15T17:30:44.626Z
2d9e5c2e-2d9a-4cf2-b890-83977234e298,2982005089106,Adaptive tangible toolset,Back body information technology alone him cause here. Decision away wind reason. Together five help visit lot.,Outdoor & Camping,"Wood, Haynes and Wells",227.16,1.01,904,true,2025-02-12T13:31:55.801Z
2d02f883-6a99-4884-862a-380c2a7250db,7008297087585,Inverse holistic open architecture,Choose player off that people from course home. See chair sign.,Invalid,Fox and Sons,270.89,1.78,364,true,2025-01-05T23:49:40.590Z
3d1ac647-e68f-4ea1-9fa4-f15bbb802459,1208663866202,Focused demand-driven Graphical User Interface,Our collection treatment specific. Prevent new western lay worker baby. Deal fear agency remember.,Invalid,Frazier PLC,287.21,7.76,176,true,2025-01-20T09:07:36.104Z
ceef273f-60fc-4f84-ae12-81a8b913708d,7510815928909,Automated actuating core,Series start serious while notice. Old continue still. That necessary name house child he old.,Baby Products,Phelps-Flores,182.57,13.69,853,false,2025-01-24T03:36:16.777Z
b6a98467-a18c-4ced-8fb4-01d12ab93572,3758046470826,Universal intangible array,Get girl thought. Themselves door finish economy.,Jewelry,Reilly-Atkinson,92.4,7.74,379,false,2025-01-26T02:00:31.754Z
b160ed0d-6d14-47b6-9b6c-c24d9c629d7d,1930171550235,De-engineered regional emulation,These adult area job wish.,Music,Johns-Kim,192.82,11.89,526,true,2025-01-01T15:52:22.465Z
e51c1395-d902-4987-bed4-2df6b824c16c,3763859054859,Multi-lateral value-added complexity,Meet tonight argue free either understand nearly. Could word your.,Invalid,Garza LLC,108.23,2.22,210,true,2025-01-11T19:55:59.488Z
156334d0-5f94-4fb1-b853-de1c0edf5f44,4753594359356,Vision-oriented asymmetric parallelism,Sort contain natural. Since eye style public concern responsibility.,Automotive,Moreno LLC,53.09,14.28,675,false,2025-01-07T01:15:44.494Z
4d40dbfe-bc94-4324-b378-d528a897fbb7,6676798552096,Synchronized regional benchmark,Nice with suddenly wish begin drive. Democrat environmental spend party. Ten sell born think arrive process.,Sports,"Robbins, Reynolds and Jones",74.68,17.62,247,true,2025-01-07T03:35:02.635Z
2420b4ae-9c5b-4017-9713-08d45dd48f45,8091110561835,Virtual user-facing website,Attention ability rest process everybody everything feeling. Discussion study special need. Find throw account pass fill.,Furniture,Harper Group,359.3,5.95,260,true,2025-01-15T13:20:38.111Z
dd7eba73-bf80-43e7-b8e8-f039cea4cae0,6887588871499,Up-sized regional help-desk,Education head attorney responsibility. Leave on same anyone. Candidate choose option southern new air describe people.,Movies,Schultz-Thompson,494.62,14.02,662,true,2025-02-14T17:09:42.800Z
6cc49450-a9e6-42a5-97db-11225266ae5d,5689400417608,Networked secondary infrastructure,Position way accept example add off. Government policy themselves listen shake consider.,Toys,"Davis, Dawson and Welch",475.14,12.92,778,true,2025-01-19T05:15:43.111Z
fc38dc31-a45c-4f74-807f-86ba4588a6df,8010257007112,Centralized solution-oriented middleware,Fire above market day eight sometimes establish memory. Oil star suddenly born.,Cosmetics,Duncan Group,316.33,8.03,428,true,2025-01-11T19:24:25.950Z
7fa3cd16-0c63-4ac8-84e5-0054449af2d8,0892100440936,Reactive high-level open system,Yeah ready population brother evening.,Art & Crafts,"Best, Villarreal and Murphy",470.3,19.37,212,true,2025-02-17T05:20:27.867Z
812a0319-9320-49c4-a303-25e2440587dd,3815483772064,Operative bi-directional extranet,Table loss with I from company clearly. Along factor man black.,Outdoor & Camping,Richardson-Ingram,341.4,3.32,393,true,2025-02-08T20:37:18.027Z
4a58ea85-24e2-4a06-b52a-37f5560fa282,2642417760382,Cloned uniform service-desk,Would above include thank give our listen. Professor free country hundred remember spring good. Building walk out at amount international. White light analysis top.,Furniture,Pacheco-Chavez,207.19,8.23,858,true,2025-01-03T13:16:29.924Z
30b6813d-f71d-45a1-9f18-9a0360a2bffd,5790890552745,Intuitive full-range utilization,Green pretty rather concern speak beyond. Few light draw beautiful. Do run instead staff soon mother summer. Sea own million.,Movies,"Mccoy, Larson and Curry",297.38,15.62,807,true,2025-01-02T01:27:38.179Z
806b7377-54b7-4ac5-b2cc-cf4a8197f618,5654425984992,Up-sized stable complexity,Indicate subject animal quickly some.,Music,"Garcia, Thomas and Smith",246.13,10.76,936,true,2025-01-16T15:25:48.510Z
92d36475-035e-4fea-a59e-55192ceaa958,2509414969500,Versatile reciprocal ability,In simply company current discuss city support. Father part clearly try behind plant late authority.,Invalid,Walker-Woods,267.72,17.94,65,true,2025-01-08T00:29:28.606Z
0b76008f-a458-4f90-8377-b5fbbd7718c9,8794203629992,Open-source radical installation,Soldier soldier affect street power practice. Present pay suffer they. Participant base president quality word special performance itself.,Food & Beverages,Wilson-Lawrence,209.81,0.15,440,true,2025-01-06T08:04:29.526Z
017ed062-289d-4ded-9189-0e7f75f04019,3351531291168,Networked national time-frame,Carry several size general already call. Make its thus. Return wide month feel common.,Music,Trevino-Armstrong,357.65,7.45,831,true,2025-01-26T11:46:17.172Z
f7d89eeb-98ab-43a2-b93c-d196ea642f3a,2941832151950,Managed non-volatile system engine,Various road practice. Stuff Mrs soon store her consider. Make instead kitchen success.,Home & Garden,Nunez Ltd,69.45,2.99,784,true,2025-02-16T15:46:15.559Z
1f3cadcd-dec1-457b-bd44-ffc2cb928fd0,9794753766511,Multi-layered 4thgeneration encoding,Not give space organization middle around reflect move. Read test few lot.,Invalid,"Gonzalez, Harris and Carlson",497.33,17.81,479,true,2025-01-12T07:45:00.988Z
dab16755-aded-4bf5-9036-4b73fa631f21,7612664097963,Cloned dynamic core,Subject environment land get evening network high indicate. Collection cover soon anyone black.,Electronics,Anderson-Harris,29.44,8.51,497,true,2025-01-15T12:31:10.308Z
8b73e6b0-5a29-41a2-8dab-34f5ff5c862d,4269355811853,Quality-focused didactic circuit,Wrong more husband doctor clear. Important range show join son interesting better.,Toys,Brown Group,205.55,7.74,921,true,2025-01-24T14:44:00.630Z
44acf872-507c-455a-b34b-f4dac7432dc9,5331204128418,Networked fault-tolerant structure,Any federal water. Those serve mention show stage imagine current.,Clothing,Waters-Mora,202.24,2.52,478,true,2025-01-09T17:28:58.013Z
8e53f173-484c-49ec-9667-ab131c981a9e,7784098369944,Upgradable secondary system engine,Fast organization example form. Respond again star anything weight. Congress black capital remain war common lay.,Furniture,"Ross, Harris and Cunningham",406.99,4.45,471,true,2025-01-02T03:08:05.279Z
1d767c88-b11f-4619-ba5d-bfa7b2802928,3585323789582,Function-based demand-driven Internet solution,True little job consider military.,Furniture,Johnson LLC,373.35,18.36,121,true,2025-02-13T18:33:47.663Z
86a4d8f9-ba35-4837-832b-1d0f40f6de78,0122586033231,Business-focused zero administration complexity,Situation best strong always power upon along. We third less lawyer. Affect sit probably friend PM its model.,Health & Wellness,Keller PLC,494.95,13.06,360,true,2025-01-11T12:01:24.330Z
42d562e5-b044-4ee9-b852-ccb35dc06050,4148566948049,Future-proofed upward-trending leverage,Fear seek way purpose something clear player. Him standard audience wall. Effort onto beyond without this miss try something.,Invalid,"Jacobson, Turner and Shea",415.68,16.35,454,false,2025-02-07T12:50:04.286Z
0b67c856-e095-4d67-96aa-a42714bd7374,8342138178155,Devolved fresh-thinking matrices,Knowledge itself the difference would. Center green try cultural can detail.,Movies,"Anderson, Hunter and Mueller",109.98,18.57,147,true,2025-01-12T05:11:13.448Z
bf706850-7685-4504-b904-012992e9b3bb,4379427504856,Open-architected interactive Internet solution,Group business small billion cultural but main. Employee item reality audience education summer. Street foreign step for enjoy deal because.,Movies,"Gomez, Meyers and Smith",114.23,13.36,565,true,2025-01-03T03:53:05.756Z
f9b7cc9b-2f96-48b8-95e5-75836fc93feb,3651021695118,Vision-oriented logistical hub,Here join see ready from far clearly. However soon answer federal these seven no.,Outdoor & Camping,"Wilson, Reid and Williams",217.86,11.51,369,false,2025-01-01T02:37:18.560Z
d44738bc-37d8-4ada-9c9f-94b86442b6be,7847849729715,Phased national parallelism,Individual safe job your dinner. Rate benefit last nation growth free growth. Also whole knowledge treat spend something.,Sports,Gomez PLC,449.53,0.1,445,true,2025-01-03T16:42:13.544Z
e5fd565e-3ff8-4a23-b844-bb670904ee19,0949656466184,Profit-focused systemic groupware,People fact wish ability. Police receive other.,Sports,Bradford-Faulkner,451.46,13.74,760,true,2025-01-10T14:34:14.088Z
8ad64bdc-e9ca-4291-9a62-7d6b860febe4,2019463688579,Expanded bottom-line protocol,Institution rock level someone data new focus. Line moment raise successful send.,Sports,"Thompson, Cowan and Rose",352.1,11.55,91,true,2025-01-05T21:04:52.820Z
ad26af05-25ab-4860-9eeb-79968ed9db62,9546284517311,Function-based explicit emulation,Realize floor maintain young. Industry popular watch election current meet.,Pet Supplies,Leonard-Sullivan,129.69,19.06,584,true,2025-01-17T06:28:27.403Z
72affa6f-aedc-4cea-8f7c-53c2fd3e8276,5110529786684,Persistent hybrid collaboration,Strong just born during want environmental through. Hundred speak painting manage item. Exactly financial bank hand tend those why.,Cosmetics,Munoz-Davis,150.34,9.82,613,true,2025-01-10T08:23:45.693Z
575c8bb6-7f2d-497d-9e34-860f5c955a04,5118679069619,De-engineered 5thgeneration database,Risk term color perhaps before could. Ten true technology top.,Office Supplies,Hall LLC,71.97,16.85,947,true,2025-02-11T21:56:58.725Z
b3198f04-7386-43d9-a167-d1fb06aa3333,4855879319298,Organic systematic array,Free edge interesting. Moment single wall black.,Music,Moore LLC,156.88,10.56,549,true,2025-01-15T16:51:46.265Z
4a382e29-ab28-4ee0-91d6-09ecd33b0f5f,6672397416784,Programmable incremental Local Area Network,Let simply word source available coach put. Month investment leave money picture say. Mind represent business stock.,Music,"Parker, Sanchez and Jordan",289.26,16.38,787,true,2025-02-05T22:59:23.683Z
d0bb9bad-185d-4610-9b7c-2846c0f4b491,9093022345397,Reverse-engineered leadingedge artificial intelligence,Trade adult part close project. Treat scene where identify camera lot structure.,Baby Products,Johnson Group,42.9,7.58,854,true,2025-02-06T01:39:38.711Z
e98d7739-aa65-48bc-95ed-c17c88d96ad7,4280513024076,Multi-channeled bandwidth-monitored contingency,Best option weight shoulder establish so. Gun detail short paper result billion.,Art & Crafts,"Sparks, Cole and Rivera",128.18,6.52,802,false,2025-02-13T06:42:35.142Z
e340519a-73a3-4aec-b810-8c92ae07d3b1,2960484741043,Intuitive non-volatile alliance,Including player onto you population majority subject. On present management main ever. Painting since close trip mouth new.,Furniture,"Montoya, Stanley and Johnson",35.33,10.78,647,true,2025-02-11T00:00:00.665Z
dc6c3999-7ff5-4960-bba9-e7658d9baac7,6148539356886,Innovative transitional array,First deal hospital teach cultural.,Cosmetics,Gonzalez Inc,380.4,12.23,229,true,2025-01-23T13:26:00.047Z
54c35303-26e9-4709-bda4-3577ccd221ad,8747293094058,Up-sized empowering architecture,Role likely century lose you environment early today. Almost report less skill edge. Play eight special upon much.,Books,"Grimes, Dyer and Kim",330.15,2.95,197,true,2025-02-06T12:04:50.327Z
ddcf435c-cc01-40f5-9019-10817851a4c0,8230459416622,Inverse mission-critical definition,Participant herself big cold site. Thought possible above quickly majority fine wrong. Seek finish new Democrat big.,Music,Stark-Hayes,137.06,1.21,700,true,2025-01-21T12:03:21.962Z
37b7570e-375e-4dc7-8f19-bb70b7d30ca5,8954876852350,De-engineered homogeneous artificial intelligence,Indeed hit less program great. Office surface affect social determine seat myself. Dog effect radio chair design.,Food & Beverages,"Williams, Harrison and Page",481.76,19.99,215,true,2025-02-10T20:27:32.623Z
cd17d323-b7ae-4551-9c0f-2c62893dac85,7470259815848,Profit-focused asynchronous workforce,Without lose example difference. Model today road just couple. Million us situation but true explain here. Now across send attorney black.,Health & Wellness,Bates and Sons,297.55,2.71,244,true,2025-01-29T16:53:32.980Z
d7747aba-256c-477e-bcef-54200751457c,8886273981596,Cross-group hybrid capacity,Firm meet admit its city amount. Produce attorney science necessary. Particularly check environment environmental much.,Health & Wellness,"Jones, Johns and Hunt",224.44,5.9,746,true,2025-02-12T18:36:33.524Z
319ced15-6309-4d6f-bc85-73902e2b9e80,3140700381782,Down-sized encompassing solution,Authority determine fill alone man. Foreign near finish people easy fall. Sign why budget option officer.,Clothing,Evans Inc,301.77,3.46,664,true,2025-02-02T17:33:05.711Z
6ab0eb24-3a13-489d-a384-ad295632b759,8047564699396,Progressive bottom-line system engine,Turn figure realize letter very another. Former citizen area.,Movies,Brown-Mason,388.63,13.0,934,true,2025-01-25T18:07:40.030Z
f9145610-d8fe-47e2-a47d-ca5f91295263,3621296947267,Team-oriented optimal conglomeration,Human teacher need address arm scientist school.,Pet Supplies,Herrera Ltd,305.39,5.61,909,true,2025-02-16T18:45:14.462Z
38d0f9e6-674a-4958-975d-7ca9027cee73,1576480157408,Advanced human-resource parallelism,Possible system become same. Billion behavior million time agency successful cultural.,Art & Crafts,Harrison Ltd,370.07,14.24,270,true,2025-02-01T23:00:42.046Z
